customer_id,age,gender,country,tenure_months,monthly_charges,total_charges,contract_type,payment_method,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,num_service_calls,days_since_last_interaction,churn
CUST_004175,42,Other,USA,40,37.68,1563.81,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,2,125,Yes
CUST_004176,52,Other,Germany,29,83.03,2599.49,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,0,25,Yes
CUST_004177,44,Other,UK,19,47.07,895.33,Two year,Mailed check,No,No phone service,No,No,Yes,Yes,No,Yes,No,2,74,No
CUST_004178,49,Other,UK,72,30.17,2235.46,Month-to-month,Credit card,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,0,4,No
CUST_004179,72,Female,USA,23,38.37,722.82,Two year,Mailed check,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,Yes,0,35,No
CUST_004180,39,Male,USA,72,43.8,3121.75,Month-to-month,Electronic check,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes,2,18,Yes
CUST_004181,49,Female,Germany,1,67.79,78.79,Month-to-month,Credit card,Yes,Yes,DSL,No,No,No,Yes,No,No,2,4,Yes
CUST_004182,37,Female,Australia,2,118.75,145.83,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,2,0,Yes
CUST_004183,32,Male,USA,12,118.75,1450.55,Two year,Credit card,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,1,7,Yes
CUST_004184,36,Other,USA,9,56.95,315.71,One year,Credit card,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,3,0,Yes
CUST_004185,37,Male,Canada,30,88.99,2719.58,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,27,Yes
CUST_004186,50,Male,USA,3,33.66,57.5,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,4,10,Yes
CUST_004187,80,Female,Canada,72,18.25,1235.27,One year,Credit card,Yes,Yes,DSL,No,No,No,Yes,Yes,No,4,92,Yes
CUST_004188,34,Male,UK,7,65.76,534.69,Two year,Bank transfer,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,2,30,Yes
CUST_004189,38,Other,UK,11,78.66,1011.61,One year,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,3,43,Yes
CUST_004190,44,Female,USA,6,84.58,596.67,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,0,17,Yes
CUST_004191,50,Other,USA,17,91.99,1482.73,One year,Mailed check,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,0,9,No
CUST_004192,48,Female,USA,1,56.74,123.55,One year,Mailed check,Yes,No,No,Yes,No,No,No,No,Yes,1,43,Yes
CUST_004193,64,Other,Canada,3,66.8,174.81,Month-to-month,Bank transfer,No,No phone service,No,No,Yes,No,No,No internet service,No,2,18,Yes
CUST_004194,18,Male,France,27,85.53,2422.28,Month-to-month,Bank transfer,Yes,Yes,DSL,No internet service,No,No,Yes,No,Yes,1,231,Yes
CUST_004195,18,Male,Germany,4,94.84,401.46,Month-to-month,Mailed check,Yes,No,No,Yes,No,No,No,Yes,No internet service,3,26,Yes
CUST_004196,37,Male,France,5,42.32,64.15,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,0,55,Yes
CUST_004197,61,Other,USA,31,70.27,2154.07,Two year,Bank transfer,Yes,No,No,Yes,No,No,Yes,Yes,Yes,0,10,Yes
CUST_004198,21,Female,Germany,1,81.24,0.0,Two year,Bank transfer,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,1,16,Yes
CUST_004199,18,Female,UK,11,68.69,677.85,Month-to-month,Credit card,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0,8,Yes
CUST_004200,53,Female,France,1,49.45,16.96,Month-to-month,Mailed check,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,0,44,Yes
CUST_004201,48,Male,USA,8,65.08,548.04,One year,Bank transfer,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,0,42,Yes
CUST_004202,28,Other,Germany,24,78.24,1968.64,Month-to-month,Electronic check,No,Yes,DSL,No,No,No,No internet service,Yes,No,2,26,Yes
CUST_004203,30,Female,Canada,1,45.98,0.0,Month-to-month,Credit card,Yes,No,DSL,No,No,Yes,No,No,Yes,0,39,Yes
CUST_004204,30,Other,UK,43,35.07,1629.24,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,0,13,Yes
CUST_004205,46,Female,USA,48,116.49,5421.21,Month-to-month,Bank transfer,Yes,Yes,DSL,Yes,No,No,No,Yes,No,3,63,Yes
CUST_004206,35,Male,UK,2,69.69,55.59,Month-to-month,Credit card,No,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,1,76,Yes
CUST_004207,52,Other,USA,72,88.46,6573.86,One year,Credit card,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,2,32,Yes
CUST_004208,18,Female,Germany,7,70.24,377.4,Month-to-month,Bank transfer,Yes,No,No,Yes,No,Yes,Yes,No,No,0,14,Yes
CUST_004209,32,Female,Australia,1,91.26,216.39,Two year,Bank transfer,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,1,55,Yes
CUST_004210,28,Female,UK,1,66.98,64.38,Two year,Credit card,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,1,118,Yes
CUST_004211,41,Female,UK,10,79.68,789.69,One year,Credit card,Yes,No,DSL,No,No,No internet service,No,No internet service,No,1,25,Yes
CUST_004212,36,Male,Germany,19,37.26,801.5,Month-to-month,Bank transfer,Yes,No,No,No,No,No,No,No,No,1,32,Yes
CUST_004213,56,Female,USA,8,20.87,246.49,Month-to-month,Bank transfer,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,2,57,Yes
CUST_004214,18,Female,USA,36,53.09,2044.55,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,2,33,Yes
CUST_004215,45,Male,Canada,25,29.36,709.17,Two year,Mailed check,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,2,6,No
CUST_004216,53,Female,Germany,8,18.25,160.3,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,16,Yes
CUST_004217,72,Other,USA,26,72.54,1861.12,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,1,28,Yes
CUST_004218,37,Other,USA,56,20.77,1051.71,Month-to-month,Bank transfer,No,Yes,No,No,No,Yes,Yes,Yes,No,1,18,Yes
CUST_004219,49,Female,Germany,1,88.74,105.8,Month-to-month,Electronic check,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,4,34,Yes
CUST_004220,18,Male,France,7,101.03,690.72,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,3,9,Yes
CUST_004221,18,Male,France,12,28.93,159.96,Two year,Mailed check,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,1,5,No
CUST_004222,57,Male,USA,13,72.22,1049.76,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,0,0,Yes
CUST_004223,44,Female,Canada,15,111.45,1686.54,Month-to-month,Mailed check,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,1,1,Yes
CUST_004224,62,Female,Germany,7,53.2,302.38,Two year,Credit card,No,Yes,No,No internet service,No,Yes,No,No,Yes,1,13,Yes
CUST_004225,24,Other,Germany,22,80.27,1799.21,Month-to-month,Bank transfer,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,2,0,Yes
CUST_004226,52,Male,Germany,20,118.75,2322.59,Two year,Electronic check,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,2,9,Yes
CUST_004227,73,Female,USA,17,23.07,412.36,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,No,No,Yes,1,21,Yes
CUST_004228,51,Female,Australia,2,39.52,217.76,Two year,Bank transfer,No,Yes,DSL,No,No,No,No,No,Yes,0,40,Yes
CUST_004229,49,Female,USA,12,79.1,989.1,Month-to-month,Bank transfer,Yes,No,No,No,Yes,No,No,No internet service,No internet service,1,26,Yes
CUST_004230,45,Male,USA,8,118.75,901.29,Two year,Mailed check,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,0,22,Yes
CUST_004231,21,Male,France,13,47.22,510.76,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,2,8,Yes
CUST_004232,65,Other,Germany,50,118.75,5866.07,Month-to-month,Electronic check,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,2,0,Yes
CUST_004233,35,Male,France,13,68.3,969.09,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,1,4,Yes
CUST_004234,52,Female,UK,1,18.25,12.59,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,3,120,Yes
CUST_004235,21,Other,USA,11,104.76,1208.36,Month-to-month,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,1,78,Yes
CUST_004236,27,Male,Canada,34,53.41,1787.95,Two year,Credit card,Yes,No phone service,DSL,No,No,No,No,No internet service,No,2,11,No
CUST_004237,66,Male,USA,30,76.21,2193.06,Month-to-month,Mailed check,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,1,11,Yes
CUST_004238,39,Male,Canada,14,23.52,389.19,One year,Credit card,Yes,Yes,DSL,No,No,No,No,Yes,Yes,2,66,No
CUST_004239,66,Male,USA,5,46.17,149.95,Month-to-month,Credit card,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,1,2,Yes
CUST_004240,43,Female,France,12,27.58,290.15,Two year,Bank transfer,Yes,No,DSL,No,Yes,No,No,Yes,Yes,2,5,Yes
CUST_004241,18,Male,USA,16,24.93,276.41,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1,3,Yes
CUST_004242,58,Female,Germany,72,67.45,4762.95,Two year,Credit card,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,1,61,No
CUST_004243,36,Female,Canada,20,79.17,1672.96,Month-to-month,Electronic check,Yes,No,No,No,No,No internet service,Yes,No,Yes,3,0,Yes
CUST_004244,55,Female,UK,23,51.33,1285.4,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,2,0,Yes
CUST_004245,45,Other,France,13,29.07,487.07,Month-to-month,Credit card,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,2,50,Yes
CUST_004246,21,Female,France,8,33.1,374.27,One year,Mailed check,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,1,30,Yes
CUST_004247,47,Male,France,33,74.29,2416.19,One year,Credit card,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,1,24,Yes
CUST_004248,77,Other,Canada,13,67.77,947.51,Two year,Credit card,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1,76,Yes
CUST_004249,52,Male,UK,72,74.7,5483.82,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,0,19,Yes
CUST_004250,44,Female,USA,12,103.96,1160.26,One year,Bank transfer,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,1,18,Yes
CUST_004251,61,Male,USA,1,79.38,98.76,Two year,Bank transfer,Yes,No,DSL,Yes,No,No,No,Yes,No,2,16,Yes
CUST_004252,48,Other,USA,22,75.23,1642.21,Month-to-month,Electronic check,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,1,31,Yes
CUST_004253,48,Other,USA,1,118.75,0.0,Month-to-month,Electronic check,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1,11,Yes
CUST_004254,28,Male,Germany,5,58.13,323.22,One year,Bank transfer,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,1,33,Yes
CUST_004255,48,Male,USA,8,118.75,878.54,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,0,36,Yes
CUST_004256,60,Male,USA,26,100.6,2720.65,One year,Mailed check,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,2,7,Yes
CUST_004257,32,Other,USA,13,57.55,671.94,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,2,27,Yes
CUST_004258,66,Female,France,1,85.12,118.03,Two year,Bank transfer,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,1,38,Yes
CUST_004259,43,Male,Germany,19,59.62,1144.0,Two year,Credit card,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,1,97,No
CUST_004260,31,Female,USA,10,29.09,118.6,One year,Bank transfer,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,3,83,Yes
CUST_004261,59,Other,Canada,50,64.8,3207.92,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,2,6,Yes
CUST_004262,40,Male,USA,13,28.32,403.91,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,0,25,Yes
CUST_004263,56,Male,Australia,24,70.82,1802.13,Two year,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,1,19,Yes
CUST_004264,40,Other,Germany,4,85.01,341.9,One year,Electronic check,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,3,12,Yes
CUST_004265,44,Male,USA,28,59.58,1758.77,Two year,Electronic check,Yes,Yes,No,Yes,Yes,No,No internet service,No,No,1,12,No
CUST_004266,52,Female,Germany,25,70.77,1823.09,Month-to-month,Mailed check,Yes,No,No,No,No,No,No internet service,Yes,No,2,106,Yes
CUST_004267,49,Other,France,46,70.36,3293.63,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,1,Yes
CUST_004268,18,Other,UK,1,86.11,147.66,Month-to-month,Electronic check,Yes,No phone service,No,No,No,No,No,Yes,No,1,57,Yes
CUST_004269,28,Male,Canada,11,67.24,712.15,Month-to-month,Electronic check,No,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,2,18,Yes
CUST_004270,58,Other,USA,22,57.13,1157.99,Two year,Mailed check,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,1,25,Yes
CUST_004271,43,Male,USA,2,84.97,326.92,One year,Mailed check,Yes,Yes,No,No,No,No,No,No,No,4,40,Yes
CUST_004272,37,Male,USA,10,68.96,766.47,Month-to-month,Bank transfer,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,0,18,Yes
CUST_004273,24,Other,USA,56,18.25,1015.15,One year,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0,131,No
CUST_004274,28,Male,USA,11,56.24,680.39,Two year,Electronic check,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,1,60,Yes
CUST_004275,18,Female,Canada,72,52.07,3788.83,One year,Credit card,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,1,7,Yes
CUST_004276,43,Female,USA,1,68.69,0.0,Month-to-month,Mailed check,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,3,33,Yes
CUST_004277,36,Male,UK,25,66.0,1616.21,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,2,19,Yes
CUST_004278,30,Female,UK,17,18.25,442.89,Two year,Electronic check,Yes,No,DSL,Yes,No internet service,No,No,No,No,1,13,No
CUST_004279,43,Male,Canada,13,27.71,359.66,Month-to-month,Credit card,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,1,13,Yes
CUST_004280,50,Female,Australia,70,41.18,2920.02,Two year,Bank transfer,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,1,5,No
CUST_004281,76,Other,France,2,66.61,259.18,Two year,Mailed check,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,1,18,Yes
CUST_004282,22,Male,Australia,45,91.85,4132.24,Two year,Electronic check,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,0,27,Yes
CUST_004283,62,Male,France,23,24.91,479.77,Two year,Mailed check,Yes,No,No,Yes,No,Yes,Yes,No,No,4,48,Yes
CUST_004284,59,Male,Australia,5,48.2,252.32,One year,Bank transfer,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,0,10,Yes
CUST_004285,33,Male,France,46,63.79,2878.42,Month-to-month,Credit card,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,3,44,Yes
CUST_004286,48,Male,USA,11,41.72,319.71,Month-to-month,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,3,24,Yes
CUST_004287,38,Male,UK,33,67.18,2297.39,Month-to-month,Electronic check,Yes,Yes,DSL,No,No,Yes,No,Yes,No,1,8,Yes
CUST_004288,47,Other,Germany,9,81.01,703.43,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,1,46,Yes
CUST_004289,67,Other,USA,38,46.08,1452.5,Month-to-month,Electronic check,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,5,27,Yes
CUST_004290,54,Female,USA,20,73.19,1489.14,Month-to-month,Bank transfer,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,1,92,Yes
CUST_004291,52,Male,Germany,3,62.14,212.99,Month-to-month,Electronic check,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,0,10,Yes
CUST_004292,38,Female,Canada,20,36.27,920.53,Month-to-month,Mailed check,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,2,108,Yes
CUST_004293,22,Female,USA,4,61.48,245.5,Two year,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,1,24,Yes
CUST_004294,41,Other,France,10,76.42,870.93,One year,Electronic check,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,0,18,Yes
CUST_004295,63,Female,France,3,100.34,365.69,Two year,Bank transfer,Yes,No,No,No,No,Yes,No,No internet service,No,1,62,Yes
CUST_004296,22,Other,Australia,1,106.11,47.16,Month-to-month,Bank transfer,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Yes,2,5,Yes
CUST_004297,29,Female,Canada,4,50.81,238.06,Month-to-month,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,0,18,Yes
CUST_004298,46,Male,France,15,49.3,723.08,Month-to-month,Credit card,Yes,Yes,No,No,Yes,No,No,No,No,0,4,Yes
CUST_004299,30,Female,UK,13,66.01,789.35,Month-to-month,Bank transfer,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No,1,28,Yes
CUST_004300,33,Other,USA,13,51.43,616.97,One year,Mailed check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,1,1,Yes
CUST_004301,38,Other,UK,5,95.33,411.4,Month-to-month,Credit card,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,1,117,Yes
CUST_004302,24,Other,France,23,67.52,1551.93,Month-to-month,Bank transfer,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,1,0,Yes
CUST_004303,30,Female,Canada,24,66.38,1592.67,One year,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,1,80,Yes
CUST_004304,55,Female,France,8,81.08,593.68,Two year,Bank transfer,Yes,Yes,DSL,No,Yes,No,No,Yes,No,1,31,Yes
CUST_004305,25,Other,USA,42,69.0,2877.01,One year,Mailed check,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,No,2,51,No
CUST_004306,21,Male,Germany,20,72.63,1265.03,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No,No,No,No,2,13,Yes
CUST_004307,35,Male,USA,24,71.58,1617.07,Month-to-month,Bank transfer,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,1,8,Yes
CUST_004308,55,Female,USA,6,61.38,339.06,Month-to-month,Electronic check,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,3,5,Yes
CUST_004309,42,Female,USA,1,42.44,209.61,Two year,Credit card,Yes,No,No,Yes,Yes,Yes,No,No,Yes,3,22,Yes
CUST_004310,38,Other,USA,40,108.98,4422.35,Two year,Mailed check,No,No,No,No internet service,No,Yes,No,No,Yes,2,9,Yes
CUST_004311,45,Female,France,34,42.36,1342.4,Month-to-month,Bank transfer,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,3,63,Yes
CUST_004312,18,Female,USA,2,106.36,374.19,Month-to-month,Mailed check,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,1,0,Yes
CUST_004313,52,Other,USA,9,73.54,661.66,One year,Mailed check,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,2,2,Yes
CUST_004314,50,Other,Australia,21,49.96,935.71,Month-to-month,Bank transfer,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No,2,7,No
CUST_004315,38,Female,USA,21,78.87,1648.41,Two year,Bank transfer,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,0,2,Yes
CUST_004316,60,Male,USA,39,84.65,3399.78,One year,Electronic check,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,1,52,Yes
CUST_004317,28,Female,USA,3,107.96,210.49,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,2,0,Yes
CUST_004318,61,Male,USA,11,32.11,249.58,Month-to-month,Credit card,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,1,31,Yes
CUST_004319,47,Male,USA,2,61.5,303.63,Two year,Credit card,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,1,18,Yes
CUST_004320,39,Male,USA,9,99.43,924.51,Month-to-month,Electronic check,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,2,44,Yes
CUST_004321,44,Other,Germany,1,83.66,36.5,One year,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,0,15,Yes
CUST_004322,43,Other,USA,45,77.15,3461.15,Month-to-month,Electronic check,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No,1,31,Yes
CUST_004323,63,Other,USA,14,101.96,1456.02,Month-to-month,Credit card,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,0,30,Yes
CUST_004324,28,Female,Canada,37,60.5,2219.21,One year,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,2,13,Yes
CUST_004325,33,Other,UK,1,18.25,153.23,Month-to-month,Electronic check,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,0,3,Yes
CUST_004326,60,Other,Canada,5,55.84,289.08,Month-to-month,Electronic check,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,1,17,Yes
CUST_004327,36,Female,UK,6,115.29,758.13,Month-to-month,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,0,62,Yes
CUST_004328,58,Female,USA,9,72.46,660.49,One year,Credit card,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,0,47,Yes
CUST_004329,70,Male,France,32,43.94,1402.32,One year,Mailed check,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,Yes,1,13,No
CUST_004330,38,Female,USA,9,98.35,974.47,Month-to-month,Electronic check,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,0,60,Yes
CUST_004331,55,Female,USA,4,86.12,435.88,One year,Bank transfer,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,1,17,Yes
CUST_004332,27,Other,Germany,1,68.68,0.0,Month-to-month,Electronic check,Yes,No phone service,No,No,No,No internet service,Yes,No,No,2,6,Yes
CUST_004333,56,Male,UK,1,79.63,77.7,Month-to-month,Electronic check,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,4,59,Yes
CUST_004334,47,Male,France,28,39.57,1312.89,One year,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,2,20,No
CUST_004335,52,Female,Canada,11,55.95,570.81,One year,Credit card,Yes,No,DSL,No,No,No,Yes,No,No,0,17,Yes
CUST_004336,35,Other,USA,25,63.38,1629.82,Month-to-month,Credit card,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,1,8,Yes
CUST_004337,20,Other,Germany,22,92.48,2159.27,Month-to-month,Mailed check,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,2,43,Yes
CUST_004338,52,Other,UK,2,51.28,0.0,Month-to-month,Electronic check,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,3,23,Yes
CUST_004339,18,Other,Australia,3,64.36,155.74,Two year,Credit card,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,1,6,Yes
CUST_004340,40,Female,France,28,101.02,2671.51,Month-to-month,Electronic check,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,4,9,Yes
CUST_004341,59,Other,Canada,25,118.75,2979.2,Month-to-month,Electronic check,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,1,14,Yes
CUST_004342,47,Male,USA,9,43.23,427.59,Month-to-month,Electronic check,Yes,No,No,No,Yes,No,No,No internet service,Yes,2,22,Yes
CUST_004343,74,Male,France,1,68.5,132.84,Month-to-month,Credit card,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,2,49,Yes
CUST_004344,60,Female,USA,1,27.3,184.68,Two year,Bank transfer,Yes,No phone service,DSL,No,No,No,No,No internet service,No,1,6,Yes
CUST_004345,35,Other,USA,6,64.64,394.18,Month-to-month,Electronic check,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,0,40,Yes
CUST_004346,45,Other,Canada,1,57.75,0.0,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,1,74,Yes
CUST_004347,44,Other,USA,5,96.28,393.29,Month-to-month,Credit card,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,4,15,Yes
CUST_004348,21,Other,Australia,10,35.68,280.55,Month-to-month,Credit card,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,1,13,Yes
CUST_004349,30,Female,USA,2,32.25,85.27,Month-to-month,Bank transfer,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,0,19,Yes
CUST_004350,36,Other,France,2,103.02,441.04,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,2,50,Yes
CUST_004351,18,Female,USA,45,49.17,2205.52,Month-to-month,Mailed check,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,2,2,No
CUST_004352,45,Other,USA,17,69.94,1326.31,Two year,Bank transfer,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,1,14,No
CUST_004353,41,Other,USA,54,72.38,3896.9,One year,Credit card,Yes,No phone service,No,Yes,No,No,No,No,No internet service,1,0,Yes
CUST_004354,19,Male,Germany,8,45.32,246.38,Month-to-month,Electronic check,No,No phone service,DSL,No internet service,No,No,Yes,Yes,Yes,1,21,Yes
CUST_004355,51,Female,USA,22,45.34,915.92,Month-to-month,Mailed check,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,1,86,No
CUST_004356,55,Male,Germany,4,93.17,299.78,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,3,5,Yes
